date,ticker,underlying,type,quantity,price,price_today,delta,vega
2025-08-21,O:GE250919C00250000,GE,short,0.390617325,21.41,21.65,0.82,0.199
2025-08-21,O:GE250919P00250000,GE,short,0.390617325,12.55,2.49,-0.177,0.197
2025-08-21,O:BX250919C00150000,BX,short,0.638320874,9.96,15.23,0.805,0.127
2025-08-21,O:BX250919P00150000,BX,short,0.638320874,8.35,1.49,-0.169,0.116
2025-08-21,O:DE250919C00510000,DE,short,0.184945078,30,4.2,0.24,0.425
2025-08-21,O:DE250919P00510000,DE,short,0.184945078,23.25,27.2,-0.791,0.386
2025-08-21,O:PEP250919C00130000,PEP,short,0.657045664,7.05,19.75,1,0.023
2025-08-21,O:PEP250919P00130000,PEP,short,0.657045664,5.53,0.2,-0.044,0.039
2025-08-21,SPY_HEDGE_STOCK,SPY,short,1.128133904,614.91,635.55,1,0
2025-08-21,O:SPY250919C00615000,SPY,long,0.084120132,27.17,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,long,0.084120132,11.91,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,short,0.071444046,23.74,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,short,0.071444046,13.84,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,long,0.091276309,25.05,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,long,0.091276309,11.17,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,short,0.128463628,23.54,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,short,0.128463628,12.21,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,long,0.102496788,26.62,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,long,0.102496788,9.02,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,long,0.266729065,29.99,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,long,0.266729065,6.9,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,short,0.140122448,30.23,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,short,0.140122448,6.83,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,long,0.116894616,31.98,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,long,0.116894616,6.14,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,short,0.151939474,30.26,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,short,0.151939474,6.51,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,short,0.129966608,32.25,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,short,0.129966608,5.61,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,short,0.133634316,27.5,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,short,0.133634316,7.14,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,short,0.344707276,21.35,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,short,0.344707276,11.13,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,long,0.216144256,27.41,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,long,0.216144256,6.51,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,short,0.234284232,25.5,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,short,0.234284232,6.18,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,long,0.217719652,30.19,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,long,0.217719652,4.62,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,long,0.319547248,33.54,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,long,0.319547248,3.42,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,long,0.525793016,35.36,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,long,0.525793016,2.99,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,short,0.175587416,28.41,26.5,0.782,0.527
2025-08-21,O:SPY250919P00615000,SPY,short,0.175587416,3.65,4.29,-0.233,0.548
2025-08-21,O:SPY250919C00615000,SPY,short,0.299753733,26.5,26.5,0,0.527
2025-08-21,O:SPY250919P00615000,SPY,short,0.299753733,4.29,4.29,0,0.548
2025-08-22,O:SPY250919C00615000,SPY,long,5,20.51,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,long,5,15.55,2.04,-0.136,0.387
2025-08-22,O:MSFT250919C00495000,MSFT,short,0.692561463,23.45,19.1,0.723,0.467
2025-08-22,O:MSFT250919P00495000,MSFT,short,0.692561463,18.7,5.1,-0.294,0.479
2025-08-22,O:AAPL250919C00200000,AAPL,short,1.418339734,12.15,28.9,0.952,0.062
2025-08-22,O:AAPL250919P00200000,AAPL,short,1.418339734,9.45,0.58,-0.059,0.074
2025-08-22,O:NVDA250919C00158000,NVDA,short,1.729505579,13.3,22.84,0.843,0.118
2025-08-22,O:NVDA250919P00158000,NVDA,short,1.729505579,12.04,2.25,-0.164,0.121
2025-08-22,O:V250919C00350000,V,short,0.560412083,16.6,7.2,0.537,0.382
2025-08-22,O:V250919P00350000,V,short,0.560412083,14.9,6.25,-0.471,0.381
2025-08-22,O:GOOGL250919C00180000,GOOGL,short,1.086011919,10.54,26.8,0.949,0.06
2025-08-22,O:GOOGL250919P00180000,GOOGL,short,1.086011919,11.55,0.74,-0.079,0.083
2025-08-22,O:GS250919C00690000,GS,short,0.234474561,38.56,56.8,0.855,0.449
2025-08-22,O:GS250919P00690000,GS,short,0.234474561,36.16,5.21,-0.168,0.51
2025-08-22,O:META250919C00735000,META,short,0.203115885,49.1,34.74,0.677,0.744
2025-08-22,O:META250919P00735000,META,short,0.203115885,43.74,13.25,-0.332,0.752
2025-08-22,O:BRKB250919C00485000,BRK.B,short,0.300386456,20.4,10.45,0.621,0.51
2025-08-22,O:BRKB250919P00485000,BRK.B,short,0.300386456,15.2,5.25,-0.393,0.513
2025-08-22,O:CSCO250919C00067500,CSCO,short,1.985373991,3.6,1.34,0.508,0.074
2025-08-22,O:CSCO250919P00067500,CSCO,short,1.985373991,2.33,1.34,-0.502,0.073
2025-08-22,O:AMZN250919C00225000,AMZN,short,0.5975976,13.25,8.7,0.637,0.236
2025-08-22,O:AMZN250919P00225000,AMZN,short,0.5975976,13.3,4,-0.369,0.237
2025-08-22,O:XOM250919C00110000,XOM,short,1.189556321,4.6,3.35,0.622,0.116
2025-08-22,O:XOM250919P00110000,XOM,short,1.189556321,5.25,1.64,-0.382,0.116
2025-08-22,O:BAC250919C00047000,BAC,short,2.492213318,2.43,2.87,0.817,0.035
2025-08-22,O:BAC250919P00047000,BAC,short,2.492213318,2.06,0.42,-0.213,0.039
2025-08-22,O:KO250919C00070000,KO,short,1.600401952,3,1.19,0.545,0.074
2025-08-22,O:KO250919P00070000,KO,short,1.600401952,2.12,1.23,-0.523,0.076
2025-08-22,O:AVGO250919C00270000,AVGO,short,0.402554815,22.55,31.77,0.768,0.247
2025-08-22,O:AVGO250919P00270000,AVGO,short,0.402554815,20.82,6.77,-0.242,0.253
2025-08-22,O:TMO250919C00410000,TMO,short,0.264247722,26.9,83.65,0.992,0.029
2025-08-22,O:TMO250919P00410000,TMO,short,0.264247722,24.2,0.35,-0.021,0.07
2025-08-22,O:WMT250919C00097500,WMT,short,1.013801605,4.96,1.87,0.494,0.106
2025-08-22,O:WMT250919P00097500,WMT,short,1.013801605,4.25,2.16,-0.515,0.106
2025-08-22,O:GE250919C00250000,GE,short,0.390617325,21.41,20.27,0.814,0.196
2025-08-22,O:GE250919P00250000,GE,short,0.390617325,12.55,2.29,-0.184,0.195
2025-08-22,O:BX250919C00150000,BX,short,0.638320874,9.96,22.89,0.937,0.058
2025-08-22,O:BX250919P00150000,BX,short,0.638320874,8.35,0.5,-0.075,0.067
2025-08-22,O:DE250919C00510000,DE,short,0.184945078,30,6.45,0.297,0.47
2025-08-22,O:DE250919P00510000,DE,short,0.184945078,23.25,27.2,-0.7,0.467
2025-08-22,O:PEP250919C00130000,PEP,short,0.657045664,7.05,19.97,0.996,0.004
2025-08-22,O:PEP250919P00130000,PEP,short,0.657045664,5.53,0.14,-0.034,0.031
2025-08-22,SPY_HEDGE_STOCK,SPY,long,5.119001679,614.91,645.31,1,0
2025-08-22,O:SPY250919C00615000,SPY,long,0.084120132,27.17,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,long,0.084120132,11.91,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,short,0.071444046,23.74,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,short,0.071444046,13.84,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,long,0.091276309,25.05,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,long,0.091276309,11.17,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,short,0.128463628,23.54,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,short,0.128463628,12.21,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,long,0.102496788,26.62,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,long,0.102496788,9.02,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,long,0.266729065,29.99,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,long,0.266729065,6.9,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,short,0.140122448,30.23,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,short,0.140122448,6.83,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,long,0.116894616,31.98,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,long,0.116894616,6.14,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,short,0.151939474,30.26,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,short,0.151939474,6.51,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,short,0.129966608,32.25,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,short,0.129966608,5.61,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,short,0.133634316,27.5,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,short,0.133634316,7.14,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,short,0.344707276,21.35,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,short,0.344707276,11.13,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,long,0.216144256,27.41,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,long,0.216144256,6.51,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,short,0.234284232,25.5,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,short,0.234284232,6.18,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,long,0.217719652,30.19,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,long,0.217719652,4.62,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,long,0.319547248,33.54,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,long,0.319547248,3.42,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,long,0.525793016,35.36,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,long,0.525793016,2.99,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,short,0.175587416,28.41,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,short,0.175587416,3.65,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,short,0.299753733,26.5,34.16,0.882,0.349
2025-08-22,O:SPY250919P00615000,SPY,short,0.299753733,4.29,2.04,-0.136,0.387
2025-08-22,O:SPY250919C00615000,SPY,long,1.426887792,34.16,34.16,0,0.349
2025-08-22,O:SPY250919P00615000,SPY,long,1.426887792,2.04,2.04,0,0.387
2025-08-25,O:SPY250919C00615000,SPY,long,5,20.51,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,long,5,15.55,2.1,-0.144,0.391
2025-08-25,O:MSFT250919C00495000,MSFT,short,0.692561463,23.45,16.62,0.685,0.48
2025-08-25,O:MSFT250919P00495000,MSFT,short,0.692561463,18.7,5.6,-0.318,0.48
2025-08-25,O:AAPL250919C00200000,AAPL,short,1.418339734,12.15,28.85,0.937,0.075
2025-08-25,O:AAPL250919P00200000,AAPL,short,1.418339734,9.45,0.55,-0.061,0.073
2025-08-25,O:NVDA250919C00158000,NVDA,short,1.729505579,13.3,24.28,0.862,0.107
2025-08-25,O:NVDA250919P00158000,NVDA,short,1.729505579,12.04,1.85,-0.132,0.103
2025-08-25,O:V250919C00350000,V,short,0.560412083,16.6,6.87,0.514,0.372
2025-08-25,O:V250919P00350000,V,short,0.560412083,14.9,6.38,-0.494,0.371
2025-08-25,O:GOOGL250919C00180000,GOOGL,short,1.086011919,10.54,29.98,0.93,0.075
2025-08-25,O:GOOGL250919P00180000,GOOGL,short,1.086011919,11.55,0.64,-0.064,0.07
2025-08-25,O:GS250919C00690000,GS,short,0.234474561,38.56,53.1,0.856,0.434
2025-08-25,O:GS250919P00690000,GS,short,0.234474561,36.16,4.94,-0.166,0.491
2025-08-25,O:META250919C00735000,META,short,0.203115885,49.1,33.25,0.67,0.73
2025-08-25,O:META250919P00735000,META,short,0.203115885,43.74,11.93,-0.331,0.73
2025-08-25,O:BRKB250919C00485000,BRK.B,short,0.300386456,20.4,8.6,0.55,0.514
2025-08-25,O:BRKB250919P00485000,BRK.B,short,0.300386456,15.2,6,-0.462,0.512
2025-08-25,O:CSCO250919C00067500,CSCO,short,1.985373991,3.6,1.25,0.496,0.072
2025-08-25,O:CSCO250919P00067500,CSCO,short,1.985373991,2.33,1.3,-0.514,0.071
2025-08-25,O:AMZN250919C00225000,AMZN,short,0.5975976,13.25,7.85,0.631,0.231
2025-08-25,O:AMZN250919P00225000,AMZN,short,0.5975976,13.3,4.15,-0.37,0.23
2025-08-25,O:XOM250919C00110000,XOM,short,1.189556321,4.6,3.55,0.641,0.112
2025-08-25,O:XOM250919P00110000,XOM,short,1.189556321,5.25,1.4,-0.364,0.112
2025-08-25,O:BAC250919C00047000,BAC,short,2.492213318,2.43,2.9,0.832,0.032
2025-08-25,O:BAC250919P00047000,BAC,short,2.492213318,2.06,0.37,-0.201,0.037
2025-08-25,O:KO250919C00070000,KO,short,1.600401952,3,0.68,0.346,0.066
2025-08-25,O:KO250919P00070000,KO,short,1.600401952,2.12,2,-0.681,0.065
2025-08-25,O:AVGO250919C00270000,AVGO,short,0.402554815,22.55,31.2,0.769,0.24
2025-08-25,O:AVGO250919P00270000,AVGO,short,0.402554815,20.82,6.4,-0.233,0.242
2025-08-25,O:TMO250919C00410000,TMO,short,0.264247722,26.9,83.65,0.992,0.029
2025-08-25,O:TMO250919P00410000,TMO,short,0.264247722,24.2,0.45,-0.025,0.076
2025-08-25,O:WMT250919C00097500,WMT,short,1.013801605,4.96,1.41,0.424,0.101
2025-08-25,O:WMT250919P00097500,WMT,short,1.013801605,4.25,2.5,-0.589,0.099
2025-08-25,O:GE250919C00250000,GE,short,0.390617325,21.41,20.18,0.805,0.197
2025-08-25,O:GE250919P00250000,GE,short,0.390617325,12.55,2.03,-0.184,0.19
2025-08-25,O:BX250919C00150000,BX,short,0.638320874,9.96,20.67,0.905,0.076
2025-08-25,O:BX250919P00150000,BX,short,0.638320874,8.35,0.6,-0.076,0.065
2025-08-25,O:DE250919C00510000,DE,short,0.184945078,30,3.57,0.229,0.395
2025-08-25,O:DE250919P00510000,DE,short,0.184945078,23.25,27.2,-0.799,0.359
2025-08-25,O:PEP250919C00130000,PEP,short,0.657045664,7.05,18.25,0.937,0.045
2025-08-25,O:PEP250919P00130000,PEP,short,0.657045664,5.53,0.2,-0.04,0.034
2025-08-25,SPY_HEDGE_STOCK,SPY,short,2.800464334,614.91,642.47,1,0
2025-08-25,O:SPY250919C00615000,SPY,long,0.084120132,27.17,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,long,0.084120132,11.91,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,short,0.071444046,23.74,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,short,0.071444046,13.84,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,long,0.091276309,25.05,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,long,0.091276309,11.17,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,short,0.128463628,23.54,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,short,0.128463628,12.21,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,long,0.102496788,26.62,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,long,0.102496788,9.02,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,long,0.266729065,29.99,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,long,0.266729065,6.9,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,short,0.140122448,30.23,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,short,0.140122448,6.83,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,long,0.116894616,31.98,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,long,0.116894616,6.14,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,short,0.151939474,30.26,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,short,0.151939474,6.51,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,short,0.129966608,32.25,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,short,0.129966608,5.61,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,short,0.133634316,27.5,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,short,0.133634316,7.14,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,short,0.344707276,21.35,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,short,0.344707276,11.13,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,long,0.216144256,27.41,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,long,0.216144256,6.51,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,short,0.234284232,25.5,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,short,0.234284232,6.18,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,long,0.217719652,30.19,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,long,0.217719652,4.62,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,long,0.319547248,33.54,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,long,0.319547248,3.42,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,long,0.525793016,35.36,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,long,0.525793016,2.99,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,short,0.175587416,28.41,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,short,0.175587416,3.65,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,short,0.299753733,26.5,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,short,0.299753733,4.29,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,long,1.426887792,34.16,32.02,0.86,0.381
2025-08-25,O:SPY250919P00615000,SPY,long,1.426887792,2.04,2.1,-0.144,0.391
2025-08-25,O:SPY250919C00615000,SPY,short,0.472208175,32.02,32.02,0,0.381
2025-08-25,O:SPY250919P00615000,SPY,short,0.472208175,2.1,2.1,0,0.391
2025-08-26,O:SPY250919C00615000,SPY,long,5,20.51,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,long,5,15.55,1.79,-0.129,0.353
2025-08-26,O:MSFT250919C00495000,MSFT,short,0.692561463,23.45,14.8,0.647,0.484
2025-08-26,O:MSFT250919P00495000,MSFT,short,0.692561463,18.7,6.2,-0.381,0.495
2025-08-26,O:AAPL250919C00200000,AAPL,short,1.418339734,12.15,30,0.947,0.064
2025-08-26,O:AAPL250919P00200000,AAPL,short,1.418339734,9.45,0.43,-0.054,0.065
2025-08-26,O:NVDA250919C00158000,NVDA,short,1.729505579,13.3,26.02,0.86,0.105
2025-08-26,O:NVDA250919P00158000,NVDA,short,1.729505579,12.04,1.66,-0.128,0.099
2025-08-26,O:V250919C00350000,V,short,0.560412083,16.6,7.8,0.55,0.361
2025-08-26,O:V250919P00350000,V,short,0.560412083,14.9,7.44,-0.458,0.36
2025-08-26,O:GOOGL250919C00180000,GOOGL,short,1.086011919,10.54,28.05,0.895,0.098
2025-08-26,O:GOOGL250919P00180000,GOOGL,short,1.086011919,11.55,0.65,-0.071,0.072
2025-08-26,O:GS250919C00690000,GS,short,0.234474561,38.56,53,0.932,0.237
2025-08-26,O:GS250919P00690000,GS,short,0.234474561,36.16,4,-0.14,0.43
2025-08-26,O:META250919C00735000,META,short,0.203115885,49.1,30.89,0.666,0.712
2025-08-26,O:META250919P00735000,META,short,0.203115885,43.74,11.99,-0.336,0.713
2025-08-26,O:BRKB250919C00485000,BRK.B,short,0.300386456,20.4,12,0.667,0.463
2025-08-26,O:BRKB250919P00485000,BRK.B,short,0.300386456,15.2,3.9,-0.349,0.47
2025-08-26,O:CSCO250919C00067500,CSCO,short,1.985373991,3.6,2.1,0.638,0.067
2025-08-26,O:CSCO250919P00067500,CSCO,short,1.985373991,2.33,0.85,-0.369,0.067
2025-08-26,O:AMZN250919C00225000,AMZN,short,0.5975976,13.25,8.1,0.618,0.226
2025-08-26,O:AMZN250919P00225000,AMZN,short,0.5975976,13.3,3.7,-0.386,0.226
2025-08-26,O:XOM250919C00110000,XOM,short,1.189556321,4.6,3.49,0.647,0.108
2025-08-26,O:XOM250919P00110000,XOM,short,1.189556321,5.25,1.42,-0.356,0.108
2025-08-26,O:BAC250919C00047000,BAC,short,2.492213318,2.43,3.45,0.868,0.027
2025-08-26,O:BAC250919P00047000,BAC,short,2.492213318,2.06,0.28,-0.159,0.032
2025-08-26,O:KO250919C00070000,KO,short,1.600401952,3,0.58,0.331,0.063
2025-08-26,O:KO250919P00070000,KO,short,1.600401952,2.12,2.07,-0.692,0.062
2025-08-26,O:AVGO250919C00270000,AVGO,short,0.402554815,22.55,35.4,0.801,0.216
2025-08-26,O:AVGO250919P00270000,AVGO,short,0.402554815,20.82,5.29,-0.217,0.227
2025-08-26,O:TMO250919C00410000,TMO,short,0.264247722,26.9,83.65,0.992,0.029
2025-08-26,O:TMO250919P00410000,TMO,short,0.264247722,24.2,0.45,-0.026,0.077
2025-08-26,O:WMT250919C00097500,WMT,short,1.013801605,4.96,1.27,0.4,0.096
2025-08-26,O:WMT250919P00097500,WMT,short,1.013801605,4.25,2.42,-0.623,0.094
2025-08-26,O:GE250919C00250000,GE,short,0.390617325,21.41,24.15,0.88,0.142
2025-08-26,O:GE250919P00250000,GE,short,0.390617325,12.55,1.28,-0.112,0.135
2025-08-26,O:BX250919C00150000,BX,short,0.638320874,9.96,20.47,0.998,0.003
2025-08-26,O:BX250919P00150000,BX,short,0.638320874,8.35,0.5,-0.073,0.062
2025-08-26,O:DE250919C00510000,DE,short,0.184945078,30,3.15,0.226,0.382
2025-08-26,O:DE250919P00510000,DE,short,0.184945078,23.25,27.2,-0.789,0.361
2025-08-26,O:PEP250919C00130000,PEP,short,0.657045664,7.05,17.15,1,0.045
2025-08-26,O:PEP250919P00130000,PEP,short,0.657045664,5.53,0.22,-0.05,0.039
2025-08-26,SPY_HEDGE_STOCK,SPY,long,6.136801267,614.91,645.16,1,0
2025-08-26,O:SPY250919C00615000,SPY,long,0.084120132,27.17,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,long,0.084120132,11.91,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,short,0.071444046,23.74,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,short,0.071444046,13.84,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,long,0.091276309,25.05,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,long,0.091276309,11.17,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,short,0.128463628,23.54,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,short,0.128463628,12.21,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,long,0.102496788,26.62,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,long,0.102496788,9.02,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,long,0.266729065,29.99,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,long,0.266729065,6.9,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,short,0.140122448,30.23,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,short,0.140122448,6.83,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,long,0.116894616,31.98,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,long,0.116894616,6.14,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,short,0.151939474,30.26,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,short,0.151939474,6.51,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,short,0.129966608,32.25,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,short,0.129966608,5.61,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,short,0.133634316,27.5,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,short,0.133634316,7.14,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,short,0.344707276,21.35,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,short,0.344707276,11.13,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,long,0.216144256,27.41,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,long,0.216144256,6.51,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,short,0.234284232,25.5,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,short,0.234284232,6.18,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,long,0.217719652,30.19,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,long,0.217719652,4.62,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,long,0.319547248,33.54,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,long,0.319547248,3.42,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,long,0.525793016,35.36,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,long,0.525793016,2.99,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,short,0.175587416,28.41,32.29,0.878,0.34
2025-08-26,O:SPY250919P00615000,SPY,short,0.175587416,3.65,1.79,-0.129,0.353
2025-08-26,O:SPY250919C00615000,SPY,short,0.299753733,26.5,32.29,0.878,0.34
